f,ASD
7.667048480410706968e-02,2.443444394856822520e-20
7.696538245603049000e-02,2.452607338141282204e-20
7.726141437266249856e-02,2.461806405710258815e-20
7.755858491672511235e-02,2.471041733362759427e-20
7.785689846772043954e-02,2.480313457429658933e-20
7.815635942199551656e-02,2.489621714775748760e-20
7.845697219280708956e-02,2.498966642801776844e-20
7.875874121038660414e-02,2.508348379446499050e-20
7.906167092200548641e-02,2.517767063188738112e-20
7.936576579204070170e-02,2.527222833049444978e-20
7.967103030204054914e-02,2.536715828593779114e-20
7.997746895079073381e-02,2.546246189933187308e-20
8.028508625438059154e-02,2.555814057727490894e-20
8.059388674626971616e-02,2.565419573186985620e-20
8.090387497735467004e-02,2.575062878074545122e-20
8.121505551603636075e-02,2.584744114707742457e-20
8.152743294828687648e-02,2.594463425960953881e-20
8.184101187771744557e-02,2.604220955267500543e-20
8.215579692564611847e-02,2.614016846621784764e-20
8.247179273116596321e-02,2.623851244581429922e-20
8.278900395121335798e-02,2.633724294269436295e-20
8.310743526063667230e-02,2.643636141376343515e-20
8.342709135226512862e-02,2.653586932162397540e-20
8.374797693697798306e-02,2.663576813459728465e-20
8.407009674377394215e-02,2.673605932674537046e-20
8.439345551984087090e-02,2.683674437789288764e-20
8.471805803062563978e-02,2.693782477364910882e-20
8.504390905990470706e-02,2.703930200543017804e-20
8.537101340985413234e-02,2.714117757048109938e-20
8.569937590112067238e-02,2.724345297189814102e-20
8.602900137289268279e-02,2.734612971865114285e-20
8.635989468297156080e-02,2.744920932560598974e-20
8.669206070784321594e-02,2.755269331354709970e-20
8.702550434274998470e-02,2.765658320920004762e-20
8.736023050176279503e-02,2.776088054525429117e-20
8.769624411785353901e-02,2.786558686038589081e-20
8.803355014296782022e-02,2.797070369928045842e-20
8.837215354809789536e-02,2.807623261265603977e-20
8.871205932335585187e-02,2.818217515728615946e-20
8.905327247804752100e-02,2.828853289602307654e-20
8.939579804074575253e-02,2.839530739782079335e-20
8.973964105936488300e-02,2.850250023775850970e-20
9.008480660123505124e-02,2.861011299706398087e-20
9.043129975317683311e-02,2.871814726313698379e-20
9.077912562157627874e-02,2.882660462957289766e-20
9.112828933246011620e-02,2.893548669618636282e-20
9.147879603157128836e-02,2.904479506903505995e-20
9.183065088444482271e-02,2.915453136044347724e-20
9.218385907648395106e-02,2.926469718902693037e-20
9.253842581303652060e-02,2.937529417971553430e-20
9.289435631947157157e-02,2.948632396377827138e-20
9.325165584125681695e-02,2.959778817884737242e-20
9.361032964403527556e-02,2.970968846894239685e-20
9.397038301370334856e-02,2.982202648449471609e-20
9.433182125648854888e-02,2.993480388237206310e-20
9.469464969902774421e-02,3.004802232590298576e-20
9.505887368844562202e-02,3.016168348490160101e-20
9.542449859243352928e-02,3.027578903569232502e-20
9.579152979932856193e-02,3.039034066113474177e-20
9.615997271819295977e-02,3.050534005064853783e-20
9.652983277889387592e-02,3.062078890023859357e-20
9.690111543218332679e-02,3.073668891252008651e-20
9.727382614977843345e-02,3.085304179674366681e-20
9.764797042444252340e-02,3.096984926882102399e-20
9.802355377006542747e-02,3.108711305135002632e-20
9.840058172174512285e-02,3.120483487364043803e-20
9.877905983586925120e-02,3.132301647173944992e-20
9.915899369019699761e-02,3.144165958845751087e-20
9.954038888394126094e-02,3.156076597339402096e-20
9.992325103785118512e-02,3.168033738296336162e-20
1.003075857942949123e-01,3.180037558042080542e-20
1.006933988173432382e-01,3.192088233588884710e-20
1.010806957928519212e-01,3.204185942638304119e-20
1.014694824285470864e-01,3.216330863583882653e-20
1.018597644541076180e-01,3.228523175513739397e-20
1.022515476212513402e-01,3.240763058213276975e-20
1.026448377038180204e-01,3.253050692167789978e-20
1.030396404978562303e-01,3.265386258565185346e-20
1.034359618217069871e-01,3.277769939298620284e-20
1.038338075160912810e-01,3.290201916969243708e-20
1.042331834441943966e-01,3.302682374888844393e-20
1.046340954917538146e-01,3.315211497082617098e-20
1.050365495671453514e-01,3.327789468291857654e-20
1.054405516014695482e-01,3.340416473976687564e-20
1.058461075486405861e-01,3.353092700318838768e-20
1.062532233854723285e-01,3.365818334224355367e-20
1.066619051117681377e-01,3.378593563326418117e-20
1.070721587504075284e-01,3.391418575988061798e-20
1.074839903474366920e-01,3.404293561305020775e-20
1.078974059721558437e-01,3.417218709108466222e-20
1.083124117172104411e-01,3.430194209967879376e-20
1.087290136986791833e-01,3.443220255193805008e-20
1.091472180561657013e-01,3.456297036840736110e-20
1.095670309528884029e-01,3.469424747709932972e-20
1.099884585757705813e-01,3.482603581352252493e-20
1.104115071355332156e-01,3.495833732071065367e-20
1.108361828667846494e-01,3.509115394925064324e-20
1.112624920281143348e-01,3.522448765731213818e-20
1.116904409021831912e-01,3.535834041067584149e-20
1.121200357958180571e-01,3.549271418276316793e-20
1.125512830401028258e-01,3.562761095466489227e-20
1.129841889904735219e-01,3.576303271517094098e-20
1.134187600268101587e-01,3.589898146079927517e-20
1.138550025535326471e-01,3.603545919582595918e-20
1.142929229996932361e-01,3.617246793231426619e-20
1.147325278190729630e-01,3.631000969014485513e-20
1.151738234902760227e-01,3.644808649704545410e-20
1.156168165168245665e-01,3.658670038862061593e-20
1.160615134272562077e-01,3.672585340838232249e-20
1.165079207752182794e-01,3.686554760777958376e-20
1.169560451395663808e-01,3.700578504622934904e-20
1.174058931244593984e-01,3.714656779114638894e-20
1.178574713594587736e-01,3.728789791797440518e-20
1.183107864996242320e-01,3.742977751021611722e-20
1.187658452256138281e-01,3.757220865946463687e-20
1.192226542437804793e-01,3.771519346543381973e-20
1.196812202862724411e-01,3.785873403598976617e-20
1.201415501111318535e-01,3.800283248718176867e-20
1.206036505023935779e-01,3.814749094327336135e-20
1.210675282701868666e-01,3.829271153677420020e-20
1.215331902508337975e-01,3.843849640847098021e-20
1.220006433069519974e-01,3.858484770745971279e-20
1.224698943275537300e-01,3.873176759117678140e-20
1.229409502281495342e-01,3.887925822543149574e-20
1.234138179508480065e-01,3.902732178443744232e-20
1.238885044644602168e-01,3.917596045084521923e-20
1.243650167646003502e-01,3.932517641577405148e-20
1.248433618737908313e-01,3.947497187884480269e-20
1.253235468415637988e-01,3.962534904821181303e-20
1.258055787445667428e-01,3.977631014059606140e-20
1.262894646866661030e-01,3.992785738131769559e-20
1.267752117990511018e-01,4.007999300432864063e-20
1.272628272403407423e-01,4.023271925224617019e-20
1.277523181966871146e-01,4.038603837638531036e-20
1.282436918818835037e-01,4.053995263679282627e-20
1.287369555374685004e-01,4.069446430227990874e-20
1.292321164328349425e-01,4.084957565045631744e-20
1.297291818653348028e-01,4.100528896776335637e-20
1.302281591603889621e-01,4.116160654950831190e-20
1.307290556715929863e-01,4.131853069989769318e-20
1.312318787808273712e-01,4.147606373207178444e-20
1.317366358983655394e-01,4.163420796813859560e-20
1.322433344629822538e-01,4.179296573920787894e-20
1.327519819420650837e-01,4.195233938542613294e-20
1.332625858317223466e-01,4.211233125601046249e-20
1.337751536568957123e-01,4.227294370928396184e-20
1.342896929714689491e-01,4.243417911270983370e-20
1.348062113583814170e-01,4.259603984292703691e-20
1.353247164297376459e-01,4.275852828578465837e-20
1.358452158269216337e-01,4.292164683637781350e-20
1.363677172207074517e-01,4.308539789908238526e-20
1.368922283113742644e-01,4.324978388759109917e-20
1.374187568288177119e-01,4.341480722494853916e-20
1.379473105326658733e-01,4.358047034358749951e-20
1.384778972123925367e-01,4.374677568536456033e-20
1.390105246874313860e-01,4.391372570159600021e-20
1.395452008072931294e-01,4.408132285309447308e-20
1.400819334516788250e-01,4.424956961020463795e-20
1.406207305305984534e-01,4.441846845284038354e-20
1.411615999844850478e-01,4.458802187052065654e-20
1.417045497843141544e-01,4.475823236240697517e-20
1.422495879317188239e-01,4.492910243733950423e-20
1.427967224591100426e-01,4.510063461387489361e-20
1.433459614297926121e-01,4.527283142032266030e-20
1.438973129380861360e-01,4.544569539478315331e-20
1.444507851094433970e-01,4.561922908518474213e-20
1.450063861005692067e-01,4.579343504932113167e-20
1.455641240995426966e-01,4.596831585488973638e-20
1.461240073259356120e-01,4.614387407952882064e-20
1.466860440309358526e-01,4.632011231085635434e-20
1.472502424974666269e-01,4.649703314650732784e-20
1.478166110403109357e-01,4.667463919417288442e-20
1.483851580062317543e-01,4.685293307163809858e-20
1.489558917740974320e-01,4.703191740682125303e-20
1.495288207550027060e-01,4.721159483781192393e-20
1.501039533923951008e-01,4.739196801291061889e-20
1.506812981621970249e-01,4.757303959066714518e-20
1.512608635729326689e-01,4.775481223992042830e-20
1.518426581658526009e-01,4.793728863983763842e-20
1.524266905150586382e-01,4.812047147995343728e-20
1.530129692276324394e-01,4.830436346021030831e-20
1.536015029437597934e-01,4.848896729099761694e-20
1.541923003368605438e-01,4.867428569319238612e-20
1.547853701137137383e-01,4.886032139819859134e-20
1.553807210145886908e-01,4.904707714798836345e-20
1.559783618133710748e-01,4.923455569514151840e-20
1.565783013176948180e-01,4.942275980288703696e-20
1.571805483690694172e-01,4.961169224514297359e-20
1.577851118430123878e-01,4.980135580655814079e-20
1.583920006491791321e-01,4.999175328255278835e-20
1.590012237314933630e-01,5.018288747935962564e-20
1.596127900682810241e-01,5.037476121406589118e-20
1.602267086724000755e-01,5.056737731465406196e-20
1.608429885913760238e-01,5.076073862004442250e-20
1.614616389075324843e-01,5.095484798013609924e-20
1.620826687381277664e-01,5.114970825584991241e-20
1.627060872354865184e-01,5.134532231916978359e-20
1.633319035871373393e-01,5.154169305318584643e-20
1.639601270159454505e-01,5.173882335213623928e-20
1.645907667802513630e-01,5.193671612145052296e-20
1.652238321740045202e-01,5.213537427779179838e-20
1.658593325269027974e-01,5.233480074910035895e-20
1.664972772045287541e-01,5.253499847463661478e-20
1.671376756084868853e-01,5.273597040502413715e-20
1.677805371765443421e-01,5.293771950229385869e-20
1.684258713827674891e-01,5.314024873992694931e-20
1.690736877376640135e-01,5.334356110289949180e-20
1.697239957883206474e-01,5.354765958772570091e-20
1.703768051185463872e-01,5.375254720250292388e-20
1.710321253490109938e-01,5.395822696695513036e-20
1.716899661373896546e-01,5.416470191247832823e-20
1.723503371785025107e-01,5.437197508218446281e-20
1.730132482044598463e-01,5.458004953094688679e-20
1.736787089848046139e-01,5.478892832544531873e-20
1.743467293266552920e-01,5.499861454421051255e-20
1.750173190748528784e-01,5.520911127767052200e-20
1.756904881121031659e-01,5.542042162819545445e-20
1.763662463591252061e-01,5.563254871014395801e-20
1.770446037747946955e-01,5.584549564990838463e-20
1.777255703562935496e-01,5.605926558596172255e-20
1.784091561392544545e-01,5.627386166890297608e-20
1.790953711979115792e-01,5.648928706150455546e-20
1.797842256452460985e-01,5.670554493875796958e-20
1.804757296331382932e-01,5.692263848792161312e-20
1.811698933525140998e-01,5.714057090856677218e-20
1.818667270334979047e-01,5.735934541262565218e-20
1.825662409455622581e-01,5.757896522443838256e-20
1.832684453976780314e-01,5.779943358080022618e-20
1.839733507384689604e-01,5.802075373101005252e-20
1.846809673563612475e-01,5.824292893691743875e-20
1.853913056797395764e-01,5.846596247297157628e-20
1.861043761770977689e-01,5.868985762626867272e-20
1.868201893571961592e-01,5.891461769660135199e-20
1.875387557692134444e-01,5.914024599650636924e-20
1.882600860029050582e-01,5.936674585131437204e-20
1.889841906887563538e-01,5.959412059919800050e-20
1.897110804981421706e-01,5.982237359122205774e-20
1.904407661434812382e-01,6.005150819139195908e-20
1.911732583783964656e-01,6.028152777670413119e-20
1.919085679978725645e-01,6.051243573719554461e-20
1.926467058384136732e-01,6.074423547599319813e-20
1.933876827782060603e-01,6.097693040936524019e-20
1.941315097372751097e-01,6.121052396677030877e-20
1.948781976776495228e-01,6.144501959090909819e-20
1.956277576035196364e-01,6.168042073777415643e-20
1.963802005614028179e-01,6.191673087670174080e-20
1.971355376403029769e-01,6.215395349042204858e-20
1.978937799718773205e-01,6.239209207511150605e-20
1.986549387305971415e-01,6.263115014044343244e-20
1.994190251339152953e-01,6.287113120964047343e-20
2.001860504424303189e-01,6.311203881952631231e-20
2.009560259600511323e-01,6.335387652057734513e-20
2.017289630341665418e-01,6.359664787697599283e-20
2.025048730558091925e-01,6.384035646666213562e-20
2.032837674598266531e-01,6.408500588138695474e-20
2.040656577250467285e-01,6.433059972676486035e-20
2.048505553744498497e-01,6.457714162232758611e-20
2.056384719753356349e-01,6.482463520157659851e-20
2.064294191394967226e-01,6.507308411203770906e-20
2.072234085233864154e-01,6.532249201531372438e-20
2.080204518282939841e-01,6.557286258713956391e-20
2.088205608005136438e-01,6.582419951743530723e-20
2.096237472315206352e-01,6.607650651036158866e-20
2.104300229581438086e-01,6.632978728437376397e-20
2.112393998627386249e-01,6.658404557227634206e-20
2.120518898733654289e-01,6.683928512127894521e-20
2.128675049639617289e-01,6.709550969305043973e-20
2.136862571545220801e-01,6.735272306377555837e-20
2.145081585112718070e-01,6.761092902420935592e-20
2.153332211468483581e-01,6.787013137973433714e-20
2.161614572204761942e-01,6.813033395041528557e-20
2.169928789381495859e-01,6.839154057105677663e-20
2.178274985528088903e-01,6.865375509125860827e-20
2.186653283645243750e-01,6.891698137547350664e-20
2.195063807206759643e-01,6.918122330306360402e-20
2.203506680161340381e-01,6.944648476835730185e-20
2.211982026934451173e-01,6.971276968070763852e-20
2.220489972430116921e-01,6.998008196454875514e-20
2.229030642032798770e-01,7.024842555945484110e-20
2.237604161609206277e-01,7.051780442019724990e-20
2.246210657510187836e-01,7.078822251680363724e-20
2.254850256572556999e-01,7.105968383461566669e-20
2.263523086120997896e-01,7.133219237434864134e-20
2.272229273969905428e-01,7.160575215214947421e-20
2.280968948425305121e-01,7.188036719965696994e-20
2.289742238286707476e-01,7.215604156406019244e-20
2.298549272849038649e-01,7.243277930815896321e-20
2.307390181904531434e-01,7.271058451042350495e-20
2.316265095744624580e-01,7.298946126505396488e-20
2.325174145161915673e-01,7.326941368204194812e-20
2.334117461452050735e-01,7.355044588722972808e-20
2.343095176415697090e-01,7.383256202237244193e-20
2.352107422360448230e-01,7.411576624519779441e-20
2.361154332102810838e-01,7.440006272946865057e-20
2.370236038970124637e-01,7.468545566504325721e-20
2.379352676802566069e-01,7.497194925793830501e-20
2.388504379955081192e-01,7.525954773038969165e-20
2.397691283299399900e-01,7.554825532091570433e-20
2.406913522226009072e-01,7.583807628437922732e-20
2.416171232646133760e-01,7.612901489204986525e-20
2.425464550993773893e-01,7.642107543166801634e-20
2.434793614227674929e-01,7.671426220750679112e-20
2.444158559833387589e-01,7.700857954043684400e-20
2.453559525825252385e-01,7.730403176798864097e-20
2.462996650748475180e-01,7.760062324441772464e-20
2.472470073681127534e-01,7.789835834076763187e-20
2.481979934236236696e-01,7.819724144493558005e-20
2.491526372563804548e-01,7.849727696173592652e-20
2.501109529352910643e-01,7.879846931296620387e-20
2.510729545833747522e-01,7.910082293747126543e-20
2.520386563779736799e-01,7.940434229120960950e-20
2.530080725509601947e-01,7.970903184731868041e-20
2.539812173889452462e-01,8.001489609618031404e-20
2.549581052334924380e-01,8.032193954548802496e-20
2.559387504813252501e-01,8.063016672031217512e-20
2.569231675845431995e-01,8.093958216316797121e-20
2.579113710508310620e-01,8.125019043408107866e-20
2.589033754436764756e-01,8.156199611065620885e-20
2.598991953825804946e-01,8.187500378814315443e-20
2.608988455432773579e-01,8.218921807950602646e-20
2.619023406579463753e-01,8.250464361548972314e-20
2.629096955154327508e-01,8.282128504468943174e-20
2.639209249614642983e-01,8.313914703361877045e-20
2.649360438988679900e-01,8.345823426677778570e-20
2.659550672877939448e-01,8.377855144672341720e-20
2.669780101459312549e-01,8.410010329413739891e-20
2.680048875487336946e-01,8.442289454789710928e-20
2.690357146296375457e-01,8.474692996514411020e-20
2.700705065802890825e-01,8.507221432135570741e-20
2.711092786507639518e-01,8.539875241041380242e-20
2.721520461497964338e-01,8.572654904467709087e-20
2.731988244450004322e-01,8.605560905505048026e-20
2.742496289631006778e-01,8.638593729105772153e-20
2.753044751901553844e-01,8.671753862091156113e-20
2.763633786717884511e-01,8.705041793158662538e-20
2.774263550134170031e-01,8.738458012889095675e-20
2.784934198804794869e-01,8.772003013753779085e-20
2.795645889986705934e-01,8.805677290121935570e-20
2.806398781541684651e-01,8.839481338267831163e-20
2.817193031938720060e-01,8.873415656378247740e-20
2.828028800256295883e-01,8.907480744559652294e-20
2.838906246184783599e-01,8.941677104845742968e-20
2.849825530028748388e-01,8.976005241204679722e-20
2.860786812709357196e-01,9.010465659546672489e-20
2.871790255766705213e-01,9.045058867731280459e-20
2.882836021362236711e-01,9.079785375575036347e-20
2.893924272281118149e-01,9.114645694858905765e-20
2.905055171934617375e-01,9.149640339335752604e-20
2.916228884362556117e-01,9.184769824738072851e-20
2.927445574235678083e-01,9.220034668785425062e-20
2.938705406858122537e-01,9.255435391192214734e-20
2.950008548169816835e-01,9.290972513675212656e-20
2.961355164748963875e-01,9.326646559961380195e-20
2.972745423814454613e-01,9.362458055795445433e-20
2.984179493228376612e-01,9.398407528947809101e-20
2.995657541498441545e-01,9.434495509222156822e-20
3.007179737780517614e-01,9.470722528463439682e-20
3.018746251881070375e-01,9.507089120565533413e-20
3.030357254259712363e-01,9.543595821479263499e-20
3.042012916031694436e-01,9.580243169220242514e-20
3.053713408970408216e-01,9.617031703876731520e-20
3.065458905509964027e-01,9.653961967617745829e-20
3.077249578747678349e-01,9.691034504700885112e-20
3.089085602446678958e-01,9.728249861480511376e-20
3.100967151038412362e-01,9.765608586415653706e-20
3.112894399625265596e-01,9.803111230078229575e-20
3.124867523983096973e-01,9.840758345161016996e-20
3.136886700563877861e-01,9.878550486485960087e-20
3.148952106498239534e-01,9.916488211012170113e-20
3.161063919598130489e-01,9.954572077844294852e-20
3.173222318359418814e-01,9.992802648240684539e-20
3.185427481964498986e-01,1.003118048562161077e-19
3.197679590284982498e-01,1.006970615557769967e-19
3.209978823884295229e-01,1.010838022587812794e-19
3.222325364020388605e-01,1.014720326647913181e-19
3.234719392648360836e-01,1.018617584953225010e-19
3.247161092423191953e-01,1.022529854939293064e-19
3.259650646702378363e-01,1.026457194262881542e-19
3.272188239548692867e-01,1.030399660802840848e-19
3.284774055732841980e-01,1.034357312660945489e-19
3.297408280736242037e-01,1.038330208162764115e-19
3.310091100753699833e-01,1.042318405858505123e-19
3.322822702696203168e-01,1.046321964523893196e-19
3.335603274193655321e-01,1.050340943161028144e-19
3.348433003597620639e-01,1.054375400999250374e-19
3.361312079984146717e-01,1.058425397496027418e-19
3.374240693156497772e-01,1.062490992337812533e-19
3.387219033648004030e-01,1.066572245440942308e-19
3.400247292724818404e-01,1.070669216952503334e-19
3.413325662388786985e-01,1.074781967251234017e-19
3.426454335380225147e-01,1.078910556948398592e-19
3.439633505180813011e-01,1.083055046888696640e-19
3.452863366016392099e-01,1.087215498151143964e-19
3.466144112859873561e-01,1.091391972049986201e-19
3.479475941434095887e-01,1.095584530135597868e-19
3.492859048214682072e-01,1.099793234195380811e-19
3.506293630432989472e-01,1.104018146254691779e-19
3.519779886078956976e-01,1.108259328577737743e-19
3.533318013904081512e-01,1.112516843668513580e-19
3.546908213424287970e-01,1.116790754271701967e-19
3.560550684922928477e-01,1.121081123373618046e-19
3.574245629453677298e-01,1.125388014203120876e-19
3.587993248843547867e-01,1.129711490232559780e-19
3.601793745695813787e-01,1.134051615178695666e-19
3.615647323393049728e-01,1.138408453003655807e-19
3.629554186100071855e-01,1.142782067915858525e-19
3.643514538766997046e-01,1.147172524370976159e-19
3.657528587132241604e-01,1.151579887072878049e-19
3.671596537725532183e-01,1.156004220974576403e-19
3.685718597870999425e-01,1.160445591279201064e-19
3.699894975690174448e-01,1.164904063440940085e-19
3.714125880105117461e-01,1.169379703166025562e-19
3.728411520841434790e-01,1.173872576413680470e-19
3.742752108431429692e-01,1.178382749397111242e-19
3.757147854217146032e-01,1.182910288584464953e-19
3.771598970353544078e-01,1.187455260699826953e-19
3.786105669811562491e-01,1.192017732724184793e-19
3.800668166381315216e-01,1.196597771896434047e-19
3.815286674675216205e-01,1.201195445714360047e-19
3.829961410131119681e-01,1.205810821935626375e-19
3.844692589015550332e-01,1.210443968578790786e-19
3.859480428426825815e-01,1.215094953924286709e-19
3.874325146298321365e-01,1.219763846515450734e-19
3.889226961401618388e-01,1.224450715159512299e-19
3.904186093349790165e-01,1.229155628928628152e-19
3.919202762600574874e-01,1.233878657160878301e-19
3.934277190459691820e-01,1.238619869461311070e-19
3.949409599084033884e-01,1.243379335702947472e-19
3.964600211485008185e-01,1.248157126027829394e-19
3.979849251531760723e-01,1.252953310848036253e-19
3.995156943954525919e-01,1.257767960846737992e-19
4.010523514347921759e-01,1.262601146979230270e-19
4.025949189174242715e-01,1.267452940473972058e-19
4.041434195766860915e-01,1.272323412833654288e-19
4.056978762333505184e-01,1.277212635836231428e-19
4.072583117959694965e-01,1.282120681536001208e-19
4.088247492612047118e-01,1.287047622264645346e-19
4.103972117141730935e-01,1.291993530632316249e-19
4.119757223287807690e-01,1.296958479528687615e-19
4.135603043680707858e-01,1.301942542124046908e-19
4.151509811845595643e-01,1.306945791870354629e-19
4.167477762205867853e-01,1.311968302502345698e-19
4.183507130086584480e-01,1.317010148038606296e-19
4.199598151717909844e-01,1.322071402782658404e-19
4.215751064238655310e-01,1.327152141324072985e-19
4.231966105699704328e-01,1.332252438539547066e-19
4.248243515067589571e-01,1.337372369594030646e-19
4.264583532227946838e-01,1.342512009941810753e-19
4.280986397989117731e-01,1.347671435327646059e-19
4.297452354085630200e-01,1.352850721787862010e-19
4.313981643181831194e-01,1.358049945651492904e-19
4.330574508875392192e-01,1.363269183541383041e-19
4.347231195700968498e-01,1.368508512375341317e-19
4.363951949133734742e-01,1.373768009367249840e-19
4.380737015593063055e-01,1.379047752028223337e-19
4.397586642446127403e-01,1.384347818167740880e-19
4.414501078011524582e-01,1.389668285894787000e-19
4.431480571562994020e-01,1.395009233619020482e-19
4.448525373333021005e-01,1.400370740051907061e-19
4.465635734516595345e-01,1.405752884207904339e-19
4.482811907274842356e-01,1.411155745405600501e-19
4.500054144738812045e-01,1.416579403268909350e-19
4.517362701013133419e-01,1.422023937728218160e-19
4.534737831179836420e-01,1.427489429021590422e-19
4.552179791302035095e-01,1.432975957695923569e-19
4.569688838427767852e-01,1.438483604608158216e-19
4.587265230593755572e-01,1.444012450926460443e-19
4.604909226829178026e-01,1.449562578131407204e-19
4.622621087159557440e-01,1.455134068017211459e-19
4.640401072610512156e-01,1.460727002692900844e-19
4.658249445211683493e-01,1.466341464583553395e-19
4.676166468000517717e-01,1.471977536431486810e-19
4.694152405026220665e-01,1.477635301297503562e-19
4.712207521353571349e-01,1.483314842562088828e-19
4.730332083066907667e-01,1.489016243926666919e-19
4.748526357273966658e-01,1.494739589414806668e-19
4.766790612109902403e-01,1.500484963373486288e-19
4.785125116741157369e-01,1.506252450474311040e-19
4.803530141369498074e-01,1.512042135714783864e-19
4.822005957235967477e-01,1.517854104419547604e-19
4.840552836624854582e-01,1.523688442241633014e-19
4.859171052867773399e-01,1.529545235163744311e-19
4.877860880347615335e-01,1.535424569499499477e-19
4.896622594502668679e-01,1.541326531894729060e-19
4.915456471830600971e-01,1.547251209328727301e-19
4.934362789892611789e-01,1.553198689115557678e-19
4.953341827317445101e-01,1.559169058905317276e-19
4.972393863805573688e-01,1.565162406685452200e-19
4.991519180133243139e-01,1.571178820782029651e-19
5.010718058156687915e-01,1.577218389861062963e-19
5.029990780816205875e-01,1.583281202929795481e-19
5.049337632140397103e-01,1.589367349338033540e-19
5.068758897250323914e-01,1.595476918779454658e-19
5.088254862363676967e-01,1.601610001292916681e-19
5.107825814799065167e-01,1.607766687263810756e-19
5.127472042980173450e-01,1.613947067425365901e-19
5.147193836440090431e-01,1.620151232860013531e-19
5.166991485825491726e-01,1.626379275000700457e-19
5.186865282901013119e-01,1.632631285632265689e-19
5.206815520553459420e-01,1.638907356892766678e-19
5.226842492796209827e-01,1.645207581274861891e-19
5.246946494773463421e-01,1.651532051627148131e-19
5.267127822764665623e-01,1.657880861155552744e-19
5.287386774188839178e-01,1.664254103424696211e-19
5.307723647608939554e-01,1.670651872359262451e-19
5.328138742736325817e-01,1.677074262245404748e-19
5.348632360435096045e-01,1.683521367732110274e-19
5.369204802726603720e-01,1.689993283832619976e-19
5.389856372793822015e-01,1.696490105925803457e-19
5.410587374985902365e-01,1.703011929757590175e-19
5.431398114822569845e-01,1.709558851442355397e-19
5.452288898998713940e-01,1.716130967464361991e-19
5.473260035388819444e-01,1.722728374679155530e-19
5.494311833051593874e-01,1.729351170315019807e-19
5.515444602234432780e-01,1.735999451974381803e-19
5.536658654378069366e-01,1.742673317635273467e-19
5.557954302121130841e-01,1.749372865652767259e-19
5.579331859304713648e-01,1.756098194760412410e-19
5.600791640977084151e-01,1.762849404071716682e-19
5.622333963398234991e-01,1.769626593081578784e-19
5.643959144044635723e-01,1.776429861667781684e-19
5.665667501613816937e-01,1.783259310092437063e-19
5.687459356029164192e-01,1.790115039003491626e-19
5.709335028444536553e-01,1.796997149436180460e-19
5.731294841249094940e-01,1.803905742814547559e-19
5.753339118071956193e-01,1.810840920952907118e-19
5.775468183787050291e-01,1.817802786057374167e-19
5.797682364517865450e-01,1.824791440727356689e-19
5.819981987642227628e-01,1.831806987957058803e-19
5.842367381797199943e-01,1.838849531137023438e-19
5.864838876883836649e-01,1.845919174055625408e-19
5.887396804072136947e-01,1.853016020900631417e-19
5.910041495805831158e-01,1.860140176260708540e-19
5.932773285807375618e-01,1.867291745126989527e-19
5.955592509082776598e-01,1.874470832894596213e-19
5.978499501926619608e-01,1.881677545364218534e-19
6.001494601926934402e-01,1.888911988743646614e-19
6.024578147970262032e-01,1.896174269649364222e-19
6.047750480246553151e-01,1.903464495108089041e-19
6.071011940254270600e-01,1.910782772558380816e-19
6.094362870805378751e-01,1.918129209852206413e-19
6.117803616030366154e-01,1.925503915256525585e-19
6.141334521383396972e-01,1.932906997454906821e-19
6.164955933647308095e-01,1.940338565549102283e-19
6.188668200938816089e-01,1.947798729060685079e-19
6.212471672713546500e-01,1.955287597932631421e-19
6.236366699771290767e-01,1.962805282530975236e-19
6.260353634261066613e-01,1.970351893646399468e-19
6.284432829686416033e-01,1.977927542495902726e-19
6.308604640910508987e-01,1.985532340724406477e-19
6.332869424161462479e-01,1.993166400406426510e-19
6.357227537037557497e-01,2.000829834047715512e-19
6.381679338512462607e-01,2.008522754586906612e-19
6.406225188940621873e-01,2.016245275397207234e-19
6.430865450062456246e-01,2.023997510288037341e-19
6.455600485009800327e-01,2.031779573506738942e-19
6.480430658311151504e-01,2.039591579740226126e-19
6.505356335897145570e-01,2.047433644116711185e-19
6.530377885105843605e-01,2.055305882207365479e-19
6.555495674688253116e-01,2.063208410028056872e-19
6.580710074813653776e-01,2.071141344041025290e-19
6.606021457075161862e-01,2.079104801156634111e-19
6.631430194495097075e-01,2.087098898735058244e-19
6.656936661530575838e-01,2.095123754588043468e-19
6.682541234078990255e-01,2.103179486980630375e-19
6.708244289483502598e-01,2.111266214632883861e-19
6.734046206538707446e-01,2.119384056721674368e-19
6.759947365496100646e-01,2.127533132882397496e-19
6.785948148069794739e-01,2.135713563210772584e-19
6.812048937442032326e-01,2.143925468264578215e-19
6.838250118268947020e-01,2.152168969065464270e-19
6.864552076686118998e-01,2.160444187100698993e-19
6.890955200314378137e-01,2.168751244324995972e-19
6.917459878265400652e-01,2.177090263162275645e-19
6.944066501147549975e-01,2.185461366507499749e-19
6.970775461071582191e-01,2.193864677728469653e-19
6.997587151656390336e-01,2.202300320667633126e-19
7.024501968034895238e-01,2.210768419643935634e-19
7.051520306859765386e-01,2.219269099454623010e-19
7.078642566309367723e-01,2.227802485377111056e-19
7.105869146093528599e-01,2.236368703170800723e-19
7.133200447459532301e-01,2.244967879078961678e-19
7.160636873197924190e-01,2.253600139830562415e-19
